5,65.26347365263474
6,72.1927807219278
7,76.65233476652334
8,81.4018598140186
9,84.27157284271573
10,87.87121287871213
11,89.95100489951004
12,91.73082691730828
13,93.24067593240676
14,94.14058594140586
15,95.84041595840415
16,96.47035296470354
17,96.95030496950305
18,97.49025097490251
19,98.07019298070193
20,98.27017298270174
21,99.03009699030098
22,98.9001099890011
23,99.2000799920008
24,99.35006499350065
25,99.32006799320068
